กำหนดส่ง,แผ่นหน้า,"ลอน C",แผ่นกลาง,"ลอน B",แผ่นหลัง,จน.ชั้น,กว้างผลิต,ยาวผลิต,ทับเส้นซ้าย,ทับเส้นกลาง,ทับเส้นขวา,เลขที่ใบสั่งขาย,ชนิดส่วนประกอบ,จำนวนสั่งขาย,จำนวนสั่งผลิต,ประเภททับเส้น,สถานะใบสั่ง,"% ที่เกิน"
2024/06/05,KB230,CM127,CM127,CM127,KB160,5,540,1280,115,310,115,12181180956,A,5000,5250,N,Y,5
2024/06/05,KB230,CM127,CM127,CM127,KB230,5,485,1000,97,291,97,12181181159,A,600,660,N,A,10
2024/06/05,KB230,CM127,CM127,CM127,KB230,5,551,1382,128,295,128,12181181426,A,1600,1760,N,Y,10
2024/06/05,KB230,CM127,CM127,CM127,KB230,5,580,1320,125,330,125,12181180952,A,2570,2690,N,A,5
2024/06/05,KB230,CM127,CM127,CM127,KB230,5,611,1474,128,355,128,12181181427,A,5600,5880,N,A,5
2024/06/05,KB230,CM127,CM127,CM127,KB230,5,650,1330,135,380,135,12181181431,A,2500,2620,N,Y,5
2024/06/05,KB230,CM127,CM127,CM127,KB230,5,680,1370,135,410,135,12181181430,A,3000,3150,N,Y,5
2024/06/05,KB230,CM147,,,CM147,3,195,1420,195,0,0,12181181171,V,2350,2460,Y,A,5
2024/06/05,KB230,CM147,,,CM147,3,195,1420,195,0,0,12181181189,V,2300,2410,Y,A,5
2024/06/05,KB230,CM147,,,CM147,3,205,1282,205,0,0,12181181204,V,10600,10810,Y,Y,2
2024/06/05,KB230,CM147,,,KB230,3,416,1040,117,182,117,12181181468,A,2670,2800,N,Y,5
2024/06/05,KB230,CM147,CM147,CM147,KB230,5,390,1060,92,206,92,12181180330,A,940,1030,N,A,10
2024/06/05,KI158,CM112,,,CM127,3,603,1300,133,337,133,12181181126,A,7000,7350,N,Y,5
2024/06/05,KI158,CM112,,,CM127,3,654,1308,134,386,134,12181181125,A,3000,3150,N,Y,5
2024/06/05,KS121,CM127,,,CM127,3,293,697,73,147,73,12181181415,A,6000,6300,N,Y,5
2024/06/05,KS121,CM127,,,CM127,3,293,697,73,147,73,12181181416,A,8000,8400,N,Y,5
2024/06/05,KS121,CM127,,,CM127,3,293,697,73,147,73,12181181417,A,6000,6300,N,Y,5
2024/06/05,KS121,CM127,,,CM127,3,293,697,73,147,73,12181181418,A,30000,30600,N,Y,2
2024/06/05,KS121,CM127,,,CM127,3,375,1089,113,149,113,12181181419,A,4500,4720,N,Y,5
2024/06/05,KS121,CM127,,,CM127,3,375,1089,113,149,113,12181181420,A,7500,7870,N,Y,5
2024/06/05,KS121,CM127,,,CM127,3,375,1089,113,149,113,12181181421,A,50000,51000,N,Y,2
2024/06/05,KS121,CM127,,,KB120,3,387,1453,127,133,127,12181181249,E,5869,6160,N,Y,5
2024/06/05,KS121,CM127,,,KB120,3,392,1463,130,132,130,12181181246,E,7013,7360,N,Y,5
2024/06/05,KS121,CM127,,,KB120,3,492,1383,135,222,135,12181181174,E,9820,10310,N,Y,5
2024/06/05,KS121,CM127,CM127,CM127,KB120,5,433,1440,104,225,104,12181180893,E,2000,2200,N,Y,10
2024/06/05,KS121,CM127,CM127,CM127,KB120,5,553,1210,94,365,94,12181180895,E,2400,2520,N,Y,5
2024/06/05,KS161,CM112,CM112,CM112,KB160,5,600,1700,187,226,187,12181181422,A,10000,10500,N,Y,5
2024/06/05,KS161,CM112,CM112,CM112,KB160,5,600,1700,187,226,187,12181181428,A,3000,3150,N,Y,5
2024/06/05,KS161,CM127,,,KB120,3,317,1128,110,97,110,12181180422,A,5000,5250,N,Y,5
2024/06/05,KS161,CM127,,,KB160,3,501,1396,147,207,147,12181180424,A,4000,4200,N,Y,5
2024/06/05,KS161,CM127,CM127,CM127,KB120,5,375,1060,92,191,92,12181180339,A,1280,1400,N,Y,10
2024/06/05,KS161,CM127,CM127,CM127,KB160,5,405,1346,126,153,126,12181181219,E,3620,3800,N,Y,5
2024/06/05,KS161,CM127,CM127,CM127,KB160,5,418,1190,107,204,107,12181181361,E,200,220,N,Y,10
2024/06/05,KS161,CM127,CM127,CM127,KB160,5,438,1370,126,186,126,12181181218,E,3730,3910,N,Y,5
2024/06/05,KS161,CM127,CM127,CM127,KB160,5,463,1550,129,205,129,12181181354,E,18400,18760,N,Y,2
2024/06/05,KS161,CM127,CM127,CM127,KB160,5,543,1220,139,265,139,12181180888,E,1600,1760,N,Y,10
2024/06/05,KS161,CM127,CM127,CM127,KB160,5,590,1510,132,326,132,12181180882,A,6000,6300,N,Y,5
2024/06/05,KS161,CM147,,,KB160,3,458,1334,123,212,123,12181181204,E,10600,10810,N,Y,2
2024/06/05,KS161,CM147,,,KB230,3,406,1468,120,166,120,12181181194,E,11300,11520,N,Y,2
2024/06/05,KS161,CM147,CM147,CM147,KB230,5,463,1300,144,175,144,12181181168,E,1320,1450,N,Y,10
2024/06/05,KS161,CM147,CM147,CM147,KB230,5,463,1300,144,175,144,12181181184,E,2190,2300,N,Y,5
2024/06/05,KS161,CM147,CM147,CM147,KB230,5,463,1300,144,175,144,12181181237,E,1110,1220,N,Y,10
2024/06/05,KS161,CM147,CM147,CM147,KB230,5,463,1300,144,175,144,12181181238,E,690,750,N,Y,10
2024/06/05,KS161,CM147,CM147,CM147,KB230,5,463,1300,144,175,144,12181181359,E,1100,1210,N,Y,10
2024/06/05,KS161,CM147,CM147,CM147,KB230,5,470,1300,147,176,147,12181181217,A,4940,5180,N,Y,5
2024/06/05,KS161,CM147,CM147,CM147,KB230,5,470,1300,147,176,147,12181181226,A,2470,2590,N,Y,5
2024/06/05,KS161,CM147,CM147,CM147,KB230,5,470,1300,147,176,147,12181181229,A,5340,5600,N,Y,5
2024/06/05,KS231,CM127,,,KB160,3,302,910,84,134,84,12181180781,E,1440,1580,W,Y,10
2024/06/05,KS231,CM127,,,KB160,3,403,1468,145,113,145,12181180923,A,2000,2200,N,Y,10
2024/06/05,KS231,CM127,,,KB160,3,424,981,115,194,115,12181181078,A,1260,1380,N,Y,10
2024/06/05,KS231,CM127,,,KB160,3,424,981,115,194,115,12181181095,A,1200,1320,N,Y,10
2024/06/05,KS231,CM127,,,KB160,3,494,1259,122,250,122,12181180925,E,2460,2580,N,Y,5
2024/06/05,KS231,CM127,,,KB160,3,494,1259,122,250,122,12181180930,E,810,890,N,Y,10
2024/06/05,KS231,CM127,,,KB160,3,494,1259,122,250,122,12181180927,E,810,890,W,Y,10
2024/06/05,KS231,CM127,,,KB160,3,507,1228,144,219,144,12181181107,A,760,830,N,Y,10
2024/06/05,KS231,CM127,,,KB160,3,593,1403,593,0,0,12181181147,G,300,330,Y,Y,10
2024/06/05,KS231,CM127,,,KB160,3,593,1403,593,0,0,12181181148,G,2000,2200,Y,Y,10
2024/06/05,KS231,CM127,CM127,CM127,KB160,5,370,900,90,190,90,12181180818,A,1420,1560,N,Y,10
2024/06/05,KS231,CM127,CM127,CM127,KB160,5,370,900,90,190,90,12181180822,A,1010,1110,N,Y,10
2024/06/05,KS231,CM127,CM127,CM127,KB160,5,398,1130,87,224,87,12181180821,A,810,890,N,Y,10
2024/06/05,KS231,CM127,CM127,CM127,KB160,5,398,1130,87,224,87,12181180823,A,810,890,N,Y,10
2024/06/05,KS231,CM127,CM127,CM127,KB160,5,398,1130,87,224,87,12181180826,A,2600,2730,N,Y,5
2024/06/05,KS231,CM127,CM127,CM127,KB160,5,405,1320,115,175,115,12181181005,A,1150,1260,N,Y,10
2024/06/05,KS231,CM127,CM127,CM127,KB160,5,405,1320,115,175,115,12181180840,A,190,200,X,Y,10
2024/06/05,KS231,CM127,CM127,CM127,KB160,5,405,1320,115,175,115,12181181001,A,1040,1140,X,Y,10
2024/06/05,KS231,CM127,CM127,CM127,KB160,5,410,952,90,230,90,12181180814,A,2130,2230,N,Y,5
2024/06/05,KS231,CM127,CM127,CM127,KB160,5,410,1130,87,236,87,12181180825,A,740,810,N,Y,10
2024/06/05,KS231,CM127,CM127,CM127,KB160,5,415,1350,120,175,120,12181181057,A,840,920,N,Y,10
2024/06/05,KS231,CM127,CM127,CM127,KB160,5,415,1350,120,175,120,12181181429,A,250,270,N,Y,10
2024/06/05,KS231,CM127,CM127,CM127,KB160,5,415,1350,120,175,120,12181180981,A,1750,1920,X,Y,10
2024/06/05,KS231,CM127,CM127,CM127,KB160,5,415,1350,120,175,120,12181181055,A,670,730,X,Y,10
2024/06/05,KS231,CM127,CM127,CM127,KB160,5,422,1066,92,238,92,12181181050,A,1200,1320,N,Y,10
2024/06/05,KS231,CM127,CM127,CM127,KB160,5,422,1066,92,238,92,12181181053,A,3350,3510,N,Y,5
2024/06/05,KS231,CM127,CM127,CM127,KB160,5,435,1190,120,195,120,12181181060,A,680,740,N,Y,10
2024/06/05,KS231,CM127,CM127,CM127,KB160,5,435,1190,120,195,120,12181181061,A,840,920,N,Y,10
2024/06/05,KS231,CM127,CM127,CM127,KB160,5,440,1110,100,240,100,12181181082,A,1220,1340,N,Y,10
2024/06/05,KS231,CM127,CM127,CM127,KB160,5,440,1110,100,240,100,12181180991,A,3170,3320,X,Y,5
2024/06/05,KS231,CM127,CM127,CM127,KB160,5,440,1110,100,240,100,12181181486,A,4000,4200,X,Y,5
2024/06/05,KS231,CM127,CM127,CM127,KB160,5,440,1190,100,240,100,12181181432,A,1300,1430,N,Y,10
2024/06/05,KS231,CM127,CM127,CM127,KB160,5,457,1054,106,245,106,12181180966,A,1450,1590,N,Y,10
2024/06/05,KS231,CM127,CM127,CM127,KB160,5,470,1260,112,246,112,12181180986,A,1840,2020,N,Y,10
2024/06/05,KS231,CM127,CM127,CM127,KB160,5,470,1260,112,246,112,12181180987,A,1790,1960,N,Y,10
2024/06/05,KS231,CM127,CM127,CM127,KB160,5,470,1260,112,246,112,12181181004,A,2260,2370,N,Y,5
2024/06/05,KS231,CM127,CM127,CM127,KB160,5,470,1260,112,246,112,12181181032,A,1870,2050,N,Y,10
2024/06/05,KS231,CM127,CM127,CM127,KB160,5,470,1260,112,246,112,12181181033,A,720,790,N,Y,10
2024/06/05,KS231,CM127,CM127,CM127,KB160,5,470,1260,112,246,112,12181181103,A,1830,2010,N,Y,10
2024/06/05,KS231,CM127,CM127,CM127,KB160,5,480,1020,100,280,100,12181181016,A,5260,5520,N,Y,5
2024/06/05,KS231,CM127,CM127,CM127,KB160,5,538,1262,149,240,149,12181181085,A,2930,3070,N,Y,5
2024/06/05,KS231,CM127,CM127,CM127,KB160,5,548,1490,132,284,132,12181181206,E,4100,4300,N,Y,5
2024/06/05,KS231,CM127,CM127,CM127,KB230,5,431,1060,118,195,118,12181180799,E,900,990,N,Y,10
2024/06/05,KS231,CM127,CM127,CM127,KB230,5,431,1060,118,195,118,12181180793,E,1860,2040,X,Y,10
2024/06/05,KS231,CM127,CM127,CM127,KB230,5,443,1020,96,251,96,12181180796,E,2470,2590,N,Y,5
2024/06/05,KS231,CM127,CM127,CM127,KB230,5,463,1220,106,251,106,12181180801,E,500,550,N,Y,10
2024/06/05,KS231,CM127,CM127,CM127,KB230,5,467,1100,110,247,110,12181180816,A,1480,1620,N,Y,10
2024/06/05,KS231,CM127,CM127,CM127,KB230,5,502,1230,131,240,131,12181180783,E,710,780,N,Y,10
2024/06/05,KS231,CM127,CM127,CM127,KB230,5,502,1230,131,240,131,12181180787,E,2890,3030,N,Y,5
2024/06/05,KS231,CM147,,,KB230,3,452,1463,125,202,125,12181181171,E,2350,2460,N,Y,5
2024/06/05,KS231,CM147,,,KB230,3,452,1463,125,202,125,12181181189,E,2300,2410,N,Y,5
2024/06/05,KS231,CM197,,,KB230,3,341,1070,97,147,97,12181181028,A,2370,2480,W,Y,5
2024/06/05,KS231,CM197,,,KB230,3,406,1451,115,176,115,12181181094,A,2940,3080,N,Y,5
2024/06/05,KS231,CM197,,,KB230,3,468,1030,121,226,121,12181181062,A,1160,1270,N,Y,10
2024/06/05,KS231,CM197,,,KB230,3,468,1030,121,226,121,12181181081,A,1990,2180,N,Y,10
2024/06/05,KS231,CM197,,,KB230,3,468,1030,121,226,121,12181181087,A,1000,1100,W,Y,10
2024/06/05,KS231,CM197,,,KB230,3,468,1030,121,226,121,12181181099,A,1120,1230,W,Y,10
2024/06/05,KS231,CM197,,,KB230,3,468,1030,121,226,121,12181181109,A,1120,1230,W,Y,10
2024/06/05,KS231,CM197,CM197,CM197,KB160,5,470,1058,95,280,95,12181180338,A,920,1010,N,Y,10
2024/06/06,CM127,CM127,CM127,CM127,CM127,5,160,627,160,0,0,12181181277,T,1840,2020,Y,Y,10
2024/06/06,CM127,CM127,CM127,CM127,CM127,5,225,589,225,0,0,12181181272,T,2380,2490,Y,A,5
2024/06/06,CM127,CM127,CM127,CM127,CM127,5,225,589,225,0,0,12181181273,T,1240,1360,Y,A,10
2024/06/06,CM127,CM127,CM127,CM127,CM127,5,295,593,295,0,0,12181181281,T,6000,6300,Y,A,5
2024/06/06,CM127,CM127,CM127,CM127,CM127,5,314,613,314,0,0,12181181279,T,2040,2140,Y,A,5
2024/06/06,CM127,CM127,CM127,CM127,CM127,5,315,613,315,0,0,12181181278,T,640,700,Y,A,10
2024/06/06,CM97,CM127,,,CM97,3,0,0,0,0,0,12181180847,W,1410,1550,Y,A,10
2024/06/06,CM97,CM127,,,CM97,3,0,0,0,0,0,12181180848,W,1410,1550,Y,A,10
2024/06/06,CM97,CM127,,,CM97,3,700,950,700,0,0,12181181192,T,40,40,Y,A,10
2024/06/06,KAC125,CM112,,,KB120,3,260,720,70,120,70,12181181487,A,15000,15300,N,Y,2
2024/06/06,KAC125,CM112,,,KB120,3,296,992,94,108,94,12181181488,A,10000,10500,N,Y,5
2024/06/06,KAC125,CM112,,,KB120,3,410,1319,120,170,120,12181181489,A,10000,10500,N,Y,5
2024/06/06,KAP185,CM147,CM147,CM147,KAP185,5,352,1602,352,0,0,12181175946,X,20000,20400,Y,Y,2
2024/06/06,KB160,CM112,CM127,CM112,KB160,5,645,1732,192,261,192,12181181490,A,1000,1100,N,Y,10
2024/06/06,KB160,CM112,CM127,CM112,KB160,5,645,1732,192,261,192,12181181491,A,1600,1760,N,Y,10
2024/06/06,KB160,CM127,,,KB120,3,345,976,84,177,84,12181181547,A,7000,7350,X,Y,5
2024/06/06,KB160,CM127,,,KB160,3,175,0,175,0,0,12181180789,U,1050,1150,Y,A,10
2024/06/06,KB160,CM127,,,KB160,3,175,0,175,0,0,12181180830,U,2840,2980,Y,A,5
2024/06/06,KB160,CM127,,,KB160,3,175,0,175,0,0,12181181274,U,3100,3250,Y,A,5
2024/06/06,KB160,CM127,,,KB160,3,205,0,205,0,0,12181181288,U,480,520,Y,A,10
2024/06/06,KB160,CM127,,,KB160,3,248,922,67,114,67,12181181538,A,500,550,N,Y,10
2024/06/06,KB160,CM127,CM127,CM127,KB160,5,125,1390,125,0,0,12181181187,V,2830,2970,Y,A,5
2024/06/06,KB160,CM127,CM127,CM127,KB160,5,125,1400,125,0,0,12181181188,V,7900,8290,Y,Y,5
2024/06/06,KB160,CM127,CM127,CM127,KB160,5,125,1400,125,0,0,12181181213,V,3720,3900,Y,A,5
2024/06/06,KB160,CM127,CM127,CM127,KB160,5,220,1460,220,0,0,12181180902,V,2800,2940,Y,A,5
2024/06/06,KB160,CM127,CM127,CM127,KB160,5,220,1460,220,0,0,12181181352,V,1200,1320,Y,A,10
2024/06/06,KB230,,,CM147,KB160,3,1066,880,1066,0,0,12181180493,G,6500,6820,Y,Y,5
2024/06/06,KB230,CM127,CM127,CM127,KB160,5,445,1350,135,175,135,12181181277,A,1840,2020,N,Y,10
2024/06/06,KB230,CM127,CM127,CM127,KB160,5,490,1270,125,240,125,12181181272,A,2380,2490,N,Y,5
2024/06/06,KB230,CM127,CM127,CM127,KB160,5,490,1270,125,240,125,12181181273,A,1240,1360,N,Y,10
2024/06/06,KB230,CM127,CM127,CM127,KB160,5,540,1280,115,310,115,12181181281,A,6000,6300,N,Y,5
2024/06/06,KB230,CM127,CM127,CM127,KB230,5,580,1320,125,330,125,12181181278,A,640,700,N,Y,10
2024/06/06,KB230,CM127,CM127,CM127,KB230,5,580,1322,125,330,125,12181181279,A,2040,2140,N,Y,5
2024/06/06,KB230,CM147,,,CM147,3,195,1420,195,0,0,12181181230,V,4120,4320,Y,A,5
2024/06/06,KB230,CM147,,,CM147,3,195,1420,195,0,0,12181181251,V,500,550,Y,A,10
2024/06/06,KB230,CM147,,,CM147,3,205,1282,205,0,0,12181181400,V,1095,1200,Y,A,10
2024/06/06,KB230,CM147,CM147,CM147,KB230,5,405,1120,110,185,110,12181180325,A,2800,2940,N,A,5
2024/06/06,KB230,CM147,CM147,CM147,KB230,5,415,1060,92,231,92,12181180323,A,820,900,N,Y,10
2024/06/06,KI158,CM112,,,CM127,3,353,900,83,187,83,12181181127,A,5000,5250,N,Y,5
2024/06/06,KI158,CM112,,,CM127,3,533,1179,123,287,123,12181181130,A,5000,5250,N,Y,5
2024/06/06,KS121,CM127,,,CM127,3,781,1017,781,0,0,12181181267,G,125,130,Y,Y,10
2024/06/06,KS121,CM127,,,KB120,3,387,1453,127,133,127,12181181187,E,2830,2970,N,Y,5
2024/06/06,KS121,CM127,,,KB120,3,392,1463,130,132,130,12181181188,E,7900,8290,N,Y,5
2024/06/06,KS121,CM127,,,KB120,3,393,1463,130,133,130,12181181213,E,3720,3900,N,Y,5
2024/06/06,KS121,CM127,CM127,CM127,KB120,5,433,1440,104,225,104,12181180905,E,2400,2520,N,A,5
2024/06/06,KS121,CM127,CM127,CM127,KB120,5,553,1210,94,365,94,12181180896,E,2000,2200,N,Y,10
2024/06/06,KS161,CM127,,,KB120,3,588,2050,203,182,203,12181181537,A,2400,2520,N,Y,5
2024/06/06,KS161,CM127,CM127,CM127,KB160,5,405,1346,126,153,126,12181181177,E,3440,3610,N,Y,5
2024/06/06,KS161,CM127,CM127,CM127,KB160,5,405,1346,126,153,126,12181181182,E,1650,1810,N,Y,10
2024/06/06,KS161,CM127,CM127,CM127,KB160,5,415,850,92,231,92,12181180327,A,2920,3060,N,Y,5
2024/06/06,KS161,CM127,CM127,CM127,KB160,5,415,850,92,231,92,12181180329,A,1360,1490,N,Y,10
2024/06/06,KS161,CM127,CM127,CM127,KB160,5,418,1190,107,204,107,12181181225,E,1572,1720,N,Y,10
2024/06/06,KS161,CM127,CM127,CM127,KB160,5,455,1520,125,205,125,12181180891,A,6000,6300,N,Y,5
2024/06/06,KS161,CM127,CM127,CM127,KB160,5,523,1510,129,265,129,12181180890,E,2400,2520,N,A,5
2024/06/06,KS161,CM127,CM127,CM127,KB160,5,585,1380,125,335,125,12181180884,A,3200,3360,N,Y,5
2024/06/06,KS161,CM147,,,KB160,3,457,1334,122,213,122,12181181400,E,1095,1200,N,A,10
2024/06/06,KS161,CM147,CM147,CM147,KB230,5,463,1300,144,175,144,12181181190,E,5160,5410,N,Y,5
2024/06/06,KS161,CM147,CM147,CM147,KB230,5,470,1300,147,176,147,12181181228,A,9880,10370,N,Y,5
2024/06/06,KS231,CM127,,,KB160,3,282,814,63,156,63,12181181558,A,3380,3540,N,Y,5
2024/06/06,KS231,CM127,,,KB160,3,507,1228,144,219,144,12181181549,A,1000,1100,X,Y,10
2024/06/06,KS231,CM127,,,KB160,3,556,1319,112,332,112,12181181166,A,1422,1560,N,Y,10
2024/06/06,KS231,CM127,,,KB230,3,336,1003,100,136,100,12181181541,A,980,1070,N,Y,10
2024/06/06,KS231,CM127,,,KB230,3,336,1003,100,136,100,12181181542,A,980,1070,W,Y,10
2024/06/06,KS231,CM127,,,KB230,3,354,1298,104,146,104,12181181543,A,560,610,N,Y,10
2024/06/06,KS231,CM127,,,KB230,3,384,943,78,228,78,12181181546,A,1300,1430,N,Y,10
2024/06/06,KS231,CM127,,,KB230,3,599,1543,146,307,146,12181181362,A,3000,3150,N,Y,5
2024/06/06,KS231,CM127,,,KB230,3,608,1199,145,318,145,12181181560,A,1980,2170,X,Y,10
2024/06/06,KS231,CM127,CM127,CM127,KB160,5,350,1220,102,146,102,12181181006,A,2090,2190,N,Y,5
2024/06/06,KS231,CM127,CM127,CM127,KB160,5,370,900,90,190,90,12181180789,A,1050,1150,N,Y,10
2024/06/06,KS231,CM127,CM127,CM127,KB160,5,370,900,90,190,90,12181180830,A,2840,2980,N,Y,5
2024/06/06,KS231,CM127,CM127,CM127,KB160,5,405,1320,115,175,115,12181180841,A,300,330,N,Y,10
2024/06/06,KS231,CM127,CM127,CM127,KB160,5,405,1320,115,175,115,12181181022,A,660,720,N,Y,10
2024/06/06,KS231,CM127,CM127,CM127,KB160,5,408,1154,92,224,92,12181181288,A,480,520,N,Y,10
2024/06/06,KS231,CM127,CM127,CM127,KB160,5,415,1350,120,175,120,12181181058,A,1000,1100,N,Y,10
2024/06/06,KS231,CM127,CM127,CM127,KB160,5,415,1350,120,175,120,12181181054,A,1090,1190,X,Y,10
2024/06/06,KS231,CM127,CM127,CM127,KB160,5,420,1300,132,156,132,12181180525,A,610,670,N,Y,10
2024/06/06,KS231,CM127,CM127,CM127,KB160,5,422,1066,92,238,92,12181180851,A,1460,1600,N,Y,10
2024/06/06,KS231,CM127,CM127,CM127,KB160,5,422,1066,92,238,92,12181180852,A,1330,1460,N,Y,10
2024/06/06,KS231,CM127,CM127,CM127,KB160,5,422,1066,92,238,92,12181180984,A,1230,1350,N,Y,10
2024/06/06,KS231,CM127,CM127,CM127,KB160,5,422,1066,92,238,92,12181181497,A,1320,1450,N,Y,10
2024/06/06,KS231,CM127,CM127,CM127,KB160,5,422,1090,92,238,92,12181180969,A,2530,2650,N,Y,5
2024/06/06,KS231,CM127,CM127,CM127,KB160,5,422,1090,92,238,92,12181180971,A,1190,1300,N,Y,10
2024/06/06,KS231,CM127,CM127,CM127,KB160,5,422,1090,92,238,92,12181180974,A,2520,2640,N,Y,5
2024/06/06,KS231,CM127,CM127,CM127,KB160,5,436,1130,107,222,107,12181180847,A,1410,1550,N,Y,10
2024/06/06,KS231,CM127,CM127,CM127,KB160,5,436,1130,107,222,107,12181180848,A,1410,1550,N,Y,10
2024/06/06,KS231,CM127,CM127,CM127,KB160,5,440,1110,100,240,100,12181180988,A,1470,1610,N,Y,10
2024/06/06,KS231,CM127,CM127,CM127,KB160,5,440,1110,100,240,100,12181181041,A,5260,5520,N,Y,5
2024/06/06,KS231,CM127,CM127,CM127,KB160,5,440,1110,100,240,100,12181181043,A,1290,1410,N,Y,10
2024/06/06,KS231,CM127,CM127,CM127,KB160,5,440,1110,100,240,100,12181181117,A,1300,1430,N,Y,10
2024/06/06,KS231,CM127,CM127,CM127,KB160,5,440,1110,100,240,100,12181181118,A,2470,2590,N,Y,5
2024/06/06,KS231,CM127,CM127,CM127,KB160,5,440,1110,100,240,100,12181180845,A,2010,2110,X,Y,5
2024/06/06,KS231,CM127,CM127,CM127,KB160,5,440,1110,100,240,100,12181180846,A,2160,2260,X,Y,5
2024/06/06,KS231,CM127,CM127,CM127,KB160,5,440,1110,100,240,100,12181180992,A,2980,3120,X,Y,5
2024/06/06,KS231,CM127,CM127,CM127,KB160,5,440,1110,100,240,100,12181181498,A,2980,3120,X,Y,5
2024/06/06,KS231,CM127,CM127,CM127,KB160,5,457,1054,106,245,106,12181180967,A,1330,1460,N,Y,10
2024/06/06,KS231,CM127,CM127,CM127,KB160,5,467,1500,148,171,148,12181180526,A,2400,2520,N,Y,5
2024/06/06,KS231,CM127,CM127,CM127,KB160,5,470,1260,112,246,112,12181181031,A,720,790,N,Y,10
2024/06/06,KS231,CM127,CM127,CM127,KB160,5,470,1260,112,246,112,12181181034,A,2260,2370,N,Y,5
2024/06/06,KS231,CM127,CM127,CM127,KB160,5,470,1260,112,246,112,12181181104,A,670,730,N,Y,10
2024/06/06,KS231,CM127,CM127,CM127,KB160,5,470,1260,112,246,112,12181181101,A,820,900,X,Y,10
2024/06/06,KS231,CM127,CM127,CM127,KB160,5,470,1260,112,246,112,12181181121,A,1780,1950,X,Y,10
2024/06/06,KS231,CM127,CM127,CM127,KB160,5,480,1020,100,280,100,12181181014,A,2500,2620,N,Y,5
2024/06/06,KS231,CM127,CM127,CM127,KB160,5,480,1020,100,280,100,12181181015,A,1190,1300,N,Y,10
2024/06/06,KS231,CM127,CM127,CM127,KB160,5,528,1260,99,330,99,12181181221,E,190,200,N,Y,10
2024/06/06,KS231,CM127,CM127,CM127,KB160,5,535,1130,125,285,125,12181180889,A,7200,7560,N,Y,5
2024/06/06,KS231,CM127,CM127,CM127,KB160,5,538,1262,149,240,149,12181181105,A,725,790,N,Y,10
2024/06/06,KS231,CM127,CM127,CM127,KB160,5,558,1530,162,234,162,12181180902,E,2800,2940,X,A,5
2024/06/06,KS231,CM127,CM127,CM127,KB160,5,558,1530,162,234,162,12181181352,E,1200,1320,X,Y,10
2024/06/06,KS231,CM127,CM127,CM127,KB160,5,573,1254,124,325,124,12181181170,E,14470,14750,N,Y,2
2024/06/06,KS231,CM127,CM127,CM127,KB160,5,615,1550,140,335,140,12181180886,A,6400,6720,N,A,5
2024/06/06,KS231,CM127,CM127,CM127,KB230,5,413,1120,87,239,87,12181181096,A,7040,7390,N,Y,5
2024/06/06,KS231,CM127,CM127,CM127,KB230,5,413,1120,87,239,87,12181181115,A,1370,1500,N,Y,10
2024/06/06,KS231,CM127,CM127,CM127,KB230,5,413,1120,87,239,87,12181181499,A,200,220,N,Y,10
2024/06/06,KS231,CM127,CM127,CM127,KB230,5,413,1120,87,239,87,12181181500,A,200,220,N,Y,10
2024/06/06,KS231,CM127,CM127,CM127,KB230,5,433,1010,94,245,94,12181180804,E,1550,1700,N,Y,10
2024/06/06,KS231,CM127,CM127,CM127,KB230,5,433,1010,94,245,94,12181180805,E,3080,3230,N,Y,5
2024/06/06,KS231,CM127,CM127,CM127,KB230,5,443,1020,96,251,96,12181180797,E,1640,1800,N,Y,10
2024/06/06,KS231,CM127,CM127,CM127,KB230,5,443,1020,96,251,96,12181180798,E,1650,1810,N,Y,10
2024/06/06,KS231,CM127,CM127,CM127,KB230,5,465,1550,132,201,132,12181180885,A,400,440,N,Y,10
2024/06/06,KS231,CM127,CM127,CM127,KB230,5,518,1580,161,196,161,12181181274,E,3100,3250,N,Y,5
2024/06/06,KS231,CM127,CM127,CM127,KB230,5,566,1326,120,326,120,12181181193,A,720,790,N,Y,10
2024/06/06,KS231,CM147,,,KB230,3,452,1463,125,202,125,12181181251,E,500,550,N,Y,10
2024/06/06,KS231,CM147,,,KB230,3,453,1463,125,203,125,12181181230,E,4120,4320,N,Y,5
2024/06/06,KS231,CM197,,,KB230,3,321,932,99,123,99,12181181539,A,5000,5250,N,Y,5
2024/06/06,KS231,CM197,,,KB230,3,406,1451,115,176,115,12181181098,A,940,1030,N,Y,10
2024/06/06,KS231,CM197,,,KB230,3,406,1451,115,176,115,12181181079,A,940,1030,W,Y,10
2024/06/06,KS231,CM197,,,KB230,3,444,1099,129,186,129,12181181069,A,1960,2150,N,Y,10
2024/06/07,CM100,CM100,CM100,CM100,CM100,5,180,180,180,0,0,12181181453,T,200,220,Y,A,10
2024/06/07,CM127,CM127,,,CM127,3,263,288,263,0,0,12181181452,T,500,550,Y,A,10
2024/06/07,CM127,CM127,CM127,CM127,CM127,5,160,627,160,0,0,12181181457,T,1920,2110,Y,A,10
2024/06/07,CM127,CM127,CM127,CM127,CM127,5,160,627,160,0,0,12181181463,T,500,550,Y,A,10
2024/06/07,CM127,CM127,CM127,CM127,CM127,5,160,627,160,0,0,12181181464,T,600,660,Y,A,10
2024/06/07,CM127,CM127,CM127,CM127,CM127,5,160,627,160,0,0,12181181465,T,690,750,Y,A,10
2024/06/07,CM127,CM127,CM127,CM127,CM127,5,180,180,180,0,0,12181181561,T,200,220,Y,A,10
